TAHUN;BULAN;RUTE;KODE;JENIS BANGUNAN;JML. SR;KATEGORI GOLONGAN;KONSUMSI (M3)
2023;JUNI;RUTE: A111;24;RUMAH TANGGA B;256;Gol. II;4443
2023;JUNI;RUTE: A111;25;RUMAH TANGGA C;5;Gol. II;135
2023;JUNI;RUTE: A111;31;NIAGA KECIL;40;Gol. III;946
2023;JUNI;RUTE: A111;32;INSTANSI PEMERINTAH;8;Gol. III;778
2023;JUNI;RUTE: A111;33;NIAGA MENENGAH;1;Gol. III;142
2023;JUNI;RUTE: A111;46;TNI / POLRI;1;Gol. III;40
2023;JUNI;RUTE: A112;13;RUMAH IBADAH;2;Gol. I;8
2023;JUNI;RUTE: A112;15;SEKOLAH NEGERI;1;Gol. III;44
2023;JUNI;RUTE: A112;21;RUMAH TANGGA A;182;Gol. II;2278
2023;JUNI;RUTE: A112;22;YAYASAN SOSIAL;1;Gol. I;5
2023;JUNI;RUTE: A112;23;RUMAH SAKIT PEMERINTAH;1;Gol. III;90
2023;JUNI;RUTE: A112;24;RUMAH TANGGA B;68;Gol. II;1263
2023;JUNI;RUTE: A112;31;NIAGA KECIL;16;Gol. III;320
2023;JUNI;RUTE: A113;11;HIDRAN UMUM;1;Gol. I;7
2023;JUNI;RUTE: A113;13;RUMAH IBADAH;3;Gol. I;107
2023;JUNI;RUTE: A113;15;SEKOLAH NEGERI;2;Gol. III;31
2023;JUNI;RUTE: A113;21;RUMAH TANGGA A;234;Gol. II;3334
2023;JUNI;RUTE: A113;22;YAYASAN SOSIAL;3;Gol. I;17
2023;JUNI;RUTE: A113;24;RUMAH TANGGA B;109;Gol. II;2856
2023;JUNI;RUTE: A113;25;RUMAH TANGGA C;4;Gol. II;135
2023;JUNI;RUTE: A113;31;NIAGA KECIL;34;Gol. III;693
2023;JUNI;RUTE: A113;32;INSTANSI PEMERINTAH;4;Gol. III;92
2023;JUNI;RUTE: A114;13;RUMAH IBADAH;2;Gol. I;3
2023;JUNI;RUTE: A114;15;SEKOLAH NEGERI;1;Gol. III;6
2023;JUNI;RUTE: A114;21;RUMAH TANGGA A;51;Gol. II;405
2023;JUNI;RUTE: A114;22;YAYASAN SOSIAL;1;Gol. I;17
2023;JUNI;RUTE: A114;24;RUMAH TANGGA B;103;Gol. II;1275
2023;JUNI;RUTE: A114;31;NIAGA KECIL;12;Gol. III;107
2023;JUNI;RUTE: A114;36;FIRE HYDRANT;1;Gol. I;5
2023;JUNI;RUTE: A115;13;RUMAH IBADAH;3;Gol. I;796
2023;JUNI;RUTE: A115;21;RUMAH TANGGA A;110;Gol. II;1762
2023;JUNI;RUTE: A115;22;YAYASAN SOSIAL;1;Gol. I;2
2023;JUNI;RUTE: A115;24;RUMAH TANGGA B;24;Gol. II;331
2023;JUNI;RUTE: A115;25;RUMAH TANGGA C;1;Gol. II;22
2023;JUNI;RUTE: A115;32;INSTANSI PEMERINTAH;1;Gol. III;0
2023;JUNI;RUTE: A116;13;RUMAH IBADAH;1;Gol. I;11
2023;JUNI;RUTE: A116;21;RUMAH TANGGA A;12;Gol. II;205
2023;JUNI;RUTE: A116;24;RUMAH TANGGA B;112;Gol. II;1381
2023;JUNI;RUTE: A116;32;INSTANSI PEMERINTAH;1;Gol. III;0
2023;JUNI;RUTE: A117;13;RUMAH IBADAH;1;Gol. I;5
2023;JUNI;RUTE: A117;21;RUMAH TANGGA A;4;Gol. II;14
2023;JUNI;RUTE: A117;24;RUMAH TANGGA B;10;Gol. II;104
2023;JUNI;RUTE: A118;21;RUMAH TANGGA A;22;Gol. II;230
2023;JUNI;RUTE: A118;22;YAYASAN SOSIAL;1;Gol. I;97
2023;JUNI;RUTE: A118;24;RUMAH TANGGA B;77;Gol. II;1204
2023;JUNI;RUTE: A118;25;RUMAH TANGGA C;1;Gol. II;0
2023;JUNI;RUTE: A118;31;NIAGA KECIL;7;Gol. III;78
2023;JUNI;RUTE: A119;21;RUMAH TANGGA A;5;Gol. II;50
2023;JUNI;RUTE: A119;24;RUMAH TANGGA B;1;Gol. II;10
2023;JUNI;RUTE: A120;21;RUMAH TANGGA A;10;Gol. II;95
2023;JUNI;RUTE: A120;24;RUMAH TANGGA B;14;Gol. II;122
2023;JUNI;RUTE: A120;31;NIAGA KECIL;1;Gol. III;9
2023;JUNI;RUTE: A121;21;RUMAH TANGGA A;26;Gol. II;380
2023;JUNI;RUTE: A121;24;RUMAH TANGGA B;10;Gol. II;100
2023;JUNI;RUTE: A122;21;RUMAH TANGGA A;25;Gol. II;459
2023;JUNI;RUTE: A122;24;RUMAH TANGGA B;24;Gol. II;369
2023;JUNI;RUTE: A123;21;RUMAH TANGGA A;3;Gol. II;58
2023;JUNI;RUTE: A124;21;RUMAH TANGGA A;1;Gol. II;8
2023;JUNI;RUTE: A125;21;RUMAH TANGGA A;2;Gol. II;10
2023;JUNI;RUTE: A125;24;RUMAH TANGGA B;3;Gol. II;22
2023;JUNI;RUTE: A126;21;RUMAH TANGGA A;12;Gol. II;311
2023;JUNI;RUTE: A126;24;RUMAH TANGGA B;112;Gol. II;1702
2023;JUNI;RUTE: A126;25;RUMAH TANGGA C;1;Gol. II;10
2023;JUNI;RUTE: A126;31;NIAGA KECIL;9;Gol. III;83
2023;JUNI;RUTE: A127;21;RUMAH TANGGA A;3;Gol. II;65
2023;JUNI;RUTE: A127;24;RUMAH TANGGA B;8;Gol. II;120
2023;JUNI;RUTE: A127;31;NIAGA KECIL;1;Gol. III;19
2023;JUNI;RUTE: A128;21;RUMAH TANGGA A;21;Gol. II;369
2023;JUNI;RUTE: A128;24;RUMAH TANGGA B;14;Gol. II;238
2023;JUNI;RUTE: A129;15;SEKOLAH NEGERI;1;Gol. III;0
2023;JUNI;RUTE: A129;21;RUMAH TANGGA A;32;Gol. II;239
2023;JUNI;RUTE: A129;24;RUMAH TANGGA B;16;Gol. II;160
2023;JUNI;RUTE: A130;13;RUMAH IBADAH;3;Gol. I;289
2023;JUNI;RUTE: A130;15;SEKOLAH NEGERI;4;Gol. III;200
2023;JUNI;RUTE: A130;21;RUMAH TANGGA A;289;Gol. II;3536
2023;JUNI;RUTE: A130;23;RUMAH SAKIT PEMERINTAH;1;Gol. III;20
2023;JUNI;RUTE: A130;24;RUMAH TANGGA B;42;Gol. II;534
2023;JUNI;RUTE: A130;25;RUMAH TANGGA C;1;Gol. II;14
2023;JUNI;RUTE: A130;26;RUMAH TANGGA D;1;Gol. II;20
2023;JUNI;RUTE: A130;31;NIAGA KECIL;67;Gol. III;836
2023;JUNI;RUTE: A130;32;INSTANSI PEMERINTAH;2;Gol. III;16
2023;JUNI;RUTE: A131;21;RUMAH TANGGA A;4;Gol. II;33
2023;JUNI;RUTE: A131;24;RUMAH TANGGA B;2;Gol. II;40
2023;JUNI;RUTE: A131;31;NIAGA KECIL;3;Gol. III;32
2023;JUNI;RUTE: A132;21;RUMAH TANGGA A;4;Gol. II;28
2023;JUNI;RUTE: A132;24;RUMAH TANGGA B;3;Gol. II;35
2023;JUNI;RUTE: A132;25;RUMAH TANGGA C;1;Gol. II;17
2023;JUNI;RUTE: A132;31;NIAGA KECIL;1;Gol. III;14
2023;JUNI;RUTE: A133;21;RUMAH TANGGA A;11;Gol. II;178
2023;JUNI;RUTE: A133;24;RUMAH TANGGA B;7;Gol. II;94
2023;JUNI;RUTE: A134;21;RUMAH TANGGA A;12;Gol. II;125
2023;JUNI;RUTE: A134;24;RUMAH TANGGA B;1;Gol. II;9
2023;JUNI;RUTE: A135;21;RUMAH TANGGA A;6;Gol. II;37
2023;JUNI;RUTE: A135;24;RUMAH TANGGA B;2;Gol. II;25
2023;JUNI;RUTE: A136;21;RUMAH TANGGA A;6;Gol. II;18
2023;JUNI;RUTE: A136;24;RUMAH TANGGA B;7;Gol. II;39
2023;JUNI;RUTE: A137;21;RUMAH TANGGA A;20;Gol. II;175
2023;JUNI;RUTE: A137;24;RUMAH TANGGA B;2;Gol. II;7
2023;JUNI;RUTE: A138;24;RUMAH TANGGA B;74;Gol. II;1317
2023;JUNI;RUTE: A139;13;RUMAH IBADAH;1;Gol. I;0
2023;JUNI;RUTE: A139;21;RUMAH TANGGA A;51;Gol. II;453
2023;JUNI;RUTE: A139;22;YAYASAN SOSIAL;1;Gol. I;10
2023;JUNI;RUTE: A139;24;RUMAH TANGGA B;22;Gol. II;323
2023;JUNI;RUTE: A139;32;INSTANSI PEMERINTAH;1;Gol. III;0
2023;JUNI;RUTE: A140;24;RUMAH TANGGA B;78;Gol. II;1309
2023;JUNI;RUTE: A140;31;NIAGA KECIL;2;Gol. III;15
2023;JUNI;RUTE: A141;21;RUMAH TANGGA A;3;Gol. II;35
2023;JUNI;RUTE: A142;24;RUMAH TANGGA B;133;Gol. II;2100
2023;JUNI;RUTE: A143;31;NIAGA KECIL;3;Gol. III;43
2023;JUNI;RUTE: A142;13;RUMAH IBADAH;1;Gol. I;26
2023;JUNI;RUTE: A142;15;SEKOLAH NEGERI;1;Gol. III;299
2023;JUNI;RUTE: A142;21;RUMAH TANGGA A;129;Gol. II;1993
2023;JUNI;RUTE: A142;24;RUMAH TANGGA B;9;Gol. II;182
2023;JUNI;RUTE: A142;31;NIAGA KECIL;4;Gol. III;21
2023;JUNI;RUTE: A142;32;INSTANSI PEMERINTAH;2;Gol. III;64
2023;JUNI;RUTE: A143;13;RUMAH IBADAH;2;Gol. I;74
2023;JUNI;RUTE: A143;21;RUMAH TANGGA A;38;Gol. II;652
2023;JUNI;RUTE: A143;24;RUMAH TANGGA B;53;Gol. II;713
2023;JUNI;RUTE: A143;31;NIAGA KECIL;1;Gol. III;22
2023;JUNI;RUTE: A143;33;NIAGA MENENGAH;1;Gol. III;224
2023;JUNI;RUTE: A144;21;RUMAH TANGGA A;68;Gol. II;1056
2023;JUNI;RUTE: A144;24;RUMAH TANGGA B;3;Gol. II;70
2023;JUNI;RUTE: A145;21;RUMAH TANGGA A;68;Gol. II;1752
2023;JUNI;RUTE: A145;24;RUMAH TANGGA B;1;Gol. II;42
2023;JUNI;RUTE: A146;12;KAMAR MANDI UMUM;1;Gol. I;154
2023;JUNI;RUTE: A146;15;SEKOLAH NEGERI;3;Gol. III;701
2023;JUNI;RUTE: A146;21;RUMAH TANGGA A;8;Gol. II;165
2023;JUNI;RUTE: A146;24;RUMAH TANGGA B;8;Gol. II;46
2023;JUNI;RUTE: A146;31;NIAGA KECIL;2;Gol. III;3
2023;JUNI;RUTE: A146;32;INSTANSI PEMERINTAH;25;Gol. III;2096
2023;JUNI;RUTE: A146;46;TNI / POLRI;2;Gol. III;66
2023;JUNI;RUTE: A147;13;RUMAH IBADAH;1;Gol. I;4
2023;JUNI;RUTE: A147;21;RUMAH TANGGA A;56;Gol. II;465
2023;JUNI;RUTE: A147;24;RUMAH TANGGA B;52;Gol. II;728
2023;JUNI;RUTE: A148;21;RUMAH TANGGA A;54;Gol. II;512
2023;JUNI;RUTE: A148;22;YAYASAN SOSIAL;1;Gol. I;58
2023;JUNI;RUTE: A148;24;RUMAH TANGGA B;23;Gol. II;486
2023;JUNI;RUTE: A148;31;NIAGA KECIL;10;Gol. III;134
2023;JUNI;RUTE: A148;32;INSTANSI PEMERINTAH;1;Gol. III;3
2023;JUNI;RUTE: A149;21;RUMAH TANGGA A;1;Gol. II;18
2023;JUNI;RUTE: A149;24;RUMAH TANGGA B;4;Gol. II;47
2023;JUNI;RUTE: A149;31;NIAGA KECIL;1;Gol. III;9
2023;JUNI;RUTE: A150;21;RUMAH TANGGA A;51;Gol. II;629
2023;JUNI;RUTE: A150;24;RUMAH TANGGA B;1;Gol. II;19
2023;JUNI;RUTE: A151;21;RUMAH TANGGA A;23;Gol. II;307
2023;JUNI;RUTE: A151;24;RUMAH TANGGA B;1;Gol. II;20
2023;JUNI;RUTE: A152;11;HIDRAN UMUM;1;Gol. I;0
2023;JUNI;RUTE: A152;21;RUMAH TANGGA A;5;Gol. II;16
2023;JUNI;RUTE: A152;24;RUMAH TANGGA B;22;Gol. II;110
2023;JUNI;RUTE: A153;13;RUMAH IBADAH;2;Gol. I;89
2023;JUNI;RUTE: A153;21;RUMAH TANGGA A;149;Gol. II;1611
2023;JUNI;RUTE: A153;24;RUMAH TANGGA B;16;Gol. II;245
2023;JUNI;RUTE: A153;32;INSTANSI PEMERINTAH;2;Gol. III;14
2023;JUNI;RUTE: A154;13;RUMAH IBADAH;1;Gol. I;0
2023;JUNI;RUTE: A154;21;RUMAH TANGGA A;25;Gol. II;415
2023;JUNI;RUTE: A154;24;RUMAH TANGGA B;30;Gol. II;540
2023;JUNI;RUTE: A154;25;RUMAH TANGGA C;1;Gol. II;8
2023;JUNI;RUTE: A154;31;NIAGA KECIL;8;Gol. III;198
2023;JUNI;RUTE: A154;44;KLINIK PEMERINTAH;1;Gol. III;10
2023;JULI;RUTE: A101;13;RUMAH IBADAH;2;Gol. I;999
2023;JULI;RUTE: A101;15;SEKOLAH NEGERI;2;Gol. III;18
2023;JULI;RUTE: A101;21;RUMAH TANGGA A;141;Gol. II;2826
2023;JULI;RUTE: A101;24;RUMAH TANGGA B;54;Gol. II;1531
2023;JULI;RUTE: A101;25;RUMAH TANGGA C;3;Gol. II;203
2023;JULI;RUTE: A101;31;NIAGA KECIL;192;Gol. III;4307
2023;JULI;RUTE: A101;32;INSTANSI PEMERINTAH;13;Gol. III;1716
2023;JULI;RUTE: A101;33;NIAGA MENENGAH;3;Gol. III;158
2023;JULI;RUTE: A101;36;FIRE HYDRANT;3;Gol. I;30
2023;JULI;RUTE: A101;46;TNI / POLRI;1;Gol. III;4698
2023;JULI;RUTE: A102;13;RUMAH IBADAH;1;Gol. I;0
2023;JULI;RUTE: A102;21;RUMAH TANGGA A;188;Gol. II;2942
2023;JULI;RUTE: A102;22;YAYASAN SOSIAL;1;Gol. I;400
2023;JULI;RUTE: A102;23;RUMAH SAKIT PEMERINTAH;3;Gol. III;13118
2023;JULI;RUTE: A102;24;RUMAH TANGGA B;41;Gol. II;792
2023;JULI;RUTE: A102;25;RUMAH TANGGA C;3;Gol. II;43
2023;JULI;RUTE: A102;31;NIAGA KECIL;35;Gol. III;602
2023;JULI;RUTE: A102;32;INSTANSI PEMERINTAH;14;Gol. III;404
2023;JULI;RUTE: A103;13;RUMAH IBADAH;1;Gol. III;0
2023;JULI;RUTE: A103;21;RUMAH TANGGA A;162;Gol. III;2525
2023;JULI;RUTE: A103;24;RUMAH TANGGA B;14;Gol. III;201
2023;JULI;RUTE: A103;25;RUMAH TANGGA C;1;Gol. III;21
2023;JULI;RUTE: A103;31;NIAGA KECIL;1;Gol. III;0
2023;JULI;RUTE: A103;32;INSTANSI PEMERINTAH;2;Gol. III;36
2023;JULI;RUTE: A104;13;RUMAH IBADAH;3;Gol. I;171
2023;JULI;RUTE: A104;15;SEKOLAH NEGERI;1;Gol. III;24
2023;JULI;RUTE: A104;21;RUMAH TANGGA A;482;Gol. II;8649
2023;JULI;RUTE: A104;22;YAYASAN SOSIAL;3;Gol. I;70
2023;JULI;RUTE: A104;24;RUMAH TANGGA B;390;Gol. II;6556
2023;JULI;RUTE: A104;25;RUMAH TANGGA C;37;Gol. II;1077
2023;JULI;RUTE: A104;26;RUMAH TANGGA D;6;Gol. II;104
2023;JULI;RUTE: A104;31;NIAGA KECIL;12;Gol. III;322
2023;JULI;RUTE: A104;32;INSTANSI PEMERINTAH;4;Gol. III;2881
2023;JULI;RUTE: A104;33;NIAGA MENENGAH;1;Gol. III;563
2023;JULI;RUTE: A105;13;RUMAH IBADAH;2;Gol. I;96
2023;JULI;RUTE: A105;21;RUMAH TANGGA A;167;Gol. II;2891
2023;JULI;RUTE: A105;24;RUMAH TANGGA B;66;Gol. II;1042
2023;JULI;RUTE: A105;25;RUMAH TANGGA C;1;Gol. II;23
2023;JULI;RUTE: A105;26;RUMAH TANGGA D;2;Gol. II;66
2023;JULI;RUTE: A105;31;NIAGA KECIL;3;Gol. III;105
2023;JULI;RUTE: A106;21;RUMAH TANGGA A;96;Gol. II;1149
2023;JULI;RUTE: A106;22;YAYASAN SOSIAL;3;Gol. I;35
2023;JULI;RUTE: A106;24;RUMAH TANGGA B;8;Gol. II;185
2023;JULI;RUTE: A106;25;RUMAH TANGGA C;3;Gol. II;87
2023;JULI;RUTE: A107;13;RUMAH IBADAH;2;Gol. I;37
2023;JULI;RUTE: A107;21;RUMAH TANGGA A;27;Gol. II;442
2023;JULI;RUTE: A107;24;RUMAH TANGGA B;159;Gol. II;3845
2023;JULI;RUTE: A107;25;RUMAH TANGGA C;14;Gol. II;373
2023;JULI;RUTE: A107;26;RUMAH TANGGA D;1;Gol. II;22
2023;JULI;RUTE: A107;31;NIAGA KECIL;4;Gol. III;195
2023;JULI;RUTE: A107;36;FIRE HYDRANT;1;Gol. I;9
2023;JULI;RUTE: A108;12;KAMAR MANDI UMUM;1;Gol. I;0
2023;JULI;RUTE: A108;13;RUMAH IBADAH;1;Gol. I;20
2023;JULI;RUTE: A108;15;SEKOLAH NEGERI;1;Gol. III;17
2023;JULI;RUTE: A108;21;RUMAH TANGGA A;68;Gol. II;1576
2023;JULI;RUTE: A108;22;YAYASAN SOSIAL;1;Gol. I;70
2023;JULI;RUTE: A108;24;RUMAH TANGGA B;265;Gol. II;4229
2023;JULI;RUTE: A108;25;RUMAH TANGGA C;2;Gol. II;54
2023;JULI;RUTE: A108;31;NIAGA KECIL;26;Gol. III;338
2023;JULI;RUTE: A108;32;INSTANSI PEMERINTAH;9;Gol. III;372
2023;JULI;RUTE: A108;46;TNI / POLRI;4;Gol. III;319
2023;JULI;RUTE: A109;21;RUMAH TANGGA A;70;Gol. II;1080
2023;JULI;RUTE: A109;22;YAYASAN SOSIAL;1;Gol. I;81
2023;JULI;RUTE: A109;24;RUMAH TANGGA B;80;Gol. II;1220
2023;JULI;RUTE: A109;25;RUMAH TANGGA C;2;Gol. II;48
2023;JULI;RUTE: A109;31;NIAGA KECIL;5;Gol. III;9
2023;JULI;RUTE: A109;32;INSTANSI PEMERINTAH;1;Gol. III;5
2023;JULI;RUTE: A110;11;HIDRAN UMUM;1;Gol. I;9
2023;JULI;RUTE: A110;13;RUMAH IBADAH;2;Gol. I;153
2023;JULI;RUTE: A110;14;PANTI ASUHAN;1;Gol. I;60
2023;JULI;RUTE: A110;15;SEKOLAH NEGERI;4;Gol. I;14
2023;JULI;RUTE: A110;21;RUMAH TANGGA A;185;Gol. II;3687
2023;JULI;RUTE: A110;22;YAYASAN SOSIAL;3;Gol. I;131
2023;JULI;RUTE: A110;24;RUMAH TANGGA B;50;Gol. II;967
2023;JULI;RUTE: A110;25;RUMAH TANGGA C;1;Gol. II;24
2023;JULI;RUTE: A110;26;RUMAH TANGGA D;1;Gol. II;53
2023;JULI;RUTE: A110;31;NIAGA KECIL;2;Gol. III;16
2023;JULI;RUTE: A111;13;RUMAH IBADAH;4;Gol. I;282
2023;JULI;RUTE: A111;15;SEKOLAH NEGERI;4;Gol. III;187
2023;JULI;RUTE: A111;21;RUMAH TANGGA A;133;Gol. II;3448
2023;JULI;RUTE: A111;24;RUMAH TANGGA B;256;Gol. II;4349
2023;JULI;RUTE: A111;25;RUMAH TANGGA C;5;Gol. II;174
2023;JULI;RUTE: A111;31;NIAGA KECIL;40;Gol. III;916
2023;JULI;RUTE: A111;32;INSTANSI PEMERINTAH;8;Gol. III;676
2023;JULI;RUTE: A111;33;NIAGA MENENGAH;1;Gol. III;148
2023;JULI;RUTE: A111;46;TNI / POLRI;1;Gol. III;35
2023;JULI;RUTE: A112;13;RUMAH IBADAH;2;Gol. I;10
2023;JULI;RUTE: A112;15;SEKOLAH NEGERI;1;Gol. III;69
2023;JULI;RUTE: A112;21;RUMAH TANGGA A;182;Gol. II;2374
2023;JULI;RUTE: A112;22;YAYASAN SOSIAL;1;Gol. I;4
2023;JULI;RUTE: A112;23;RUMAH SAKIT PEMERINTAH;1;Gol. III;147
2023;JULI;RUTE: A112;24;RUMAH TANGGA B;69;Gol. II;1281
2023;JULI;RUTE: A112;31;NIAGA KECIL;16;Gol. III;460
2023;JULI;RUTE: A113;11;HIDRAN UMUM;1;Gol. I;0
2023;JULI;RUTE: A113;13;RUMAH IBADAH;3;Gol. I;129
2023;JULI;RUTE: A113;15;SEKOLAH NEGERI;2;Gol. III;9
2023;JULI;RUTE: A113;21;RUMAH TANGGA A;234;Gol. II;3348
2023;JULI;RUTE: A113;22;YAYASAN SOSIAL;3;Gol. I;0
2023;JULI;RUTE: A113;24;RUMAH TANGGA B;109;Gol. II;2596
2023;JULI;RUTE: A113;25;RUMAH TANGGA C;4;Gol. II;89
2023;JULI;RUTE: A113;31;NIAGA KECIL;38;Gol. III;604
2023;JULI;RUTE: A113;32;INSTANSI PEMERINTAH;4;Gol. III;92
2023;JULI;RUTE: A114;13;RUMAH IBADAH;2;Gol. I;0
2023;JULI;RUTE: A114;15;SEKOLAH NEGERI;1;Gol. III;8
2023;JULI;RUTE: A114;21;RUMAH TANGGA A;51;Gol. II;559
2023;JULI;RUTE: A114;22;YAYASAN SOSIAL;1;Gol. I;56
2023;JULI;RUTE: A114;24;RUMAH TANGGA B;102;Gol. II;1754
2023;JULI;RUTE: A114;31;NIAGA KECIL;12;Gol. III;108
2023;JULI;RUTE: A114;36;FIRE HYDRANT;1;Gol. I;10
2023;JULI;RUTE: A115;13;RUMAH IBADAH;3;Gol. I;333
2023;JULI;RUTE: A115;21;RUMAH TANGGA A;110;Gol. II;1952
2023;JULI;RUTE: A115;22;YAYASAN SOSIAL;1;Gol. I;1
2023;JULI;RUTE: A115;24;RUMAH TANGGA B;24;Gol. II;377
2023;JULI;RUTE: A115;25;RUMAH TANGGA C;1;Gol. II;16
2023;JULI;RUTE: A115;32;INSTANSI PEMERINTAH;1;Gol. III;0
2023;JULI;RUTE: A116;13;RUMAH IBADAH;1;Gol. I;11
2023;JULI;RUTE: A116;21;RUMAH TANGGA A;12;Gol. II;244
2023;JULI;RUTE: A116;24;RUMAH TANGGA B;114;Gol. II;1602
2023;JULI;RUTE: A116;32;INSTANSI PEMERINTAH;1;Gol. III;2
2023;JULI;RUTE: A117;13;RUMAH IBADAH;1;Gol. I;3
2023;JULI;RUTE: A117;21;RUMAH TANGGA A;4;Gol. II;13
2023;JULI;RUTE: A117;24;RUMAH TANGGA B;10;Gol. II;147
2023;JULI;RUTE: A118;21;RUMAH TANGGA A;22;Gol. II;225
2023;JULI;RUTE: A118;22;YAYASAN SOSIAL;1;Gol. I;79
2023;JULI;RUTE: A118;24;RUMAH TANGGA B;78;Gol. II;962
2023;JULI;RUTE: A118;25;RUMAH TANGGA C;1;Gol. II;0
2023;JULI;RUTE: A118;31;NIAGA KECIL;8;Gol. III;50
2023;JULI;RUTE: A119;21;RUMAH TANGGA A;5;Gol. II;74
2023;JULI;RUTE: A119;24;RUMAH TANGGA B;1;Gol. II;36
2023;JULI;RUTE: A120;21;RUMAH TANGGA A;10;Gol. II;162
2023;JULI;RUTE: A120;24;RUMAH TANGGA B;14;Gol. II;210
2023;JULI;RUTE: A120;31;NIAGA KECIL;1;Gol. III;0
2023;JULI;RUTE: A121;21;RUMAH TANGGA A;26;Gol. II;617
2023;JULI;RUTE: A121;24;RUMAH TANGGA B;10;Gol. II;121
2023;JULI;RUTE: A122;21;RUMAH TANGGA A;25;Gol. II;567
2023;JULI;RUTE: A122;24;RUMAH TANGGA B;24;Gol. II;386
2023;JULI;RUTE: A123;21;RUMAH TANGGA A;3;Gol. II;70
2023;JULI;RUTE: A124;21;RUMAH TANGGA A;1;Gol. II;9
2023;JULI;RUTE: A125;21;RUMAH TANGGA A;2;Gol. II;11
2023;JULI;RUTE: A125;24;RUMAH TANGGA B;3;Gol. II;23
2023;JULI;RUTE: A126;21;RUMAH TANGGA A;12;Gol. II;307
2023;JULI;RUTE: A126;24;RUMAH TANGGA B;112;Gol. II;1403
2023;JULI;RUTE: A126;25;RUMAH TANGGA C;1;Gol. II;15
2023;JULI;RUTE: A126;31;NIAGA KECIL;9;Gol. III;67
2023;JULI;RUTE: A127;21;RUMAH TANGGA A;3;Gol. II;40
2023;JULI;RUTE: A127;24;RUMAH TANGGA B;8;Gol. II;104
2023;JULI;RUTE: A127;31;NIAGA KECIL;1;Gol. III;21
2023;JULI;RUTE: A128;21;RUMAH TANGGA A;21;Gol. II;356
2023;JULI;RUTE: A128;24;RUMAH TANGGA B;14;Gol. II;240
2023;JULI;RUTE: A129;15;SEKOLAH NEGERI;1;Gol. III;2
2023;JULI;RUTE: A129;21;RUMAH TANGGA A;32;Gol. II;235
2023;JULI;RUTE: A129;24;RUMAH TANGGA B;16;Gol. II;217
2023;JULI;RUTE: A130;13;RUMAH IBADAH;3;Gol. I;240
2023;JULI;RUTE: A130;15;SEKOLAH NEGERI;4;Gol. III;54
2023;JULI;RUTE: A130;21;RUMAH TANGGA A;289;Gol. II;4620
2023;JULI;RUTE: A130;23;RUMAH SAKIT PEMERINTAH;1;Gol. III;19
2023;JULI;RUTE: A130;24;RUMAH TANGGA B;42;Gol. II;787
2023;JULI;RUTE: A130;25;RUMAH TANGGA C;1;Gol. II;23
2023;JULI;RUTE: A130;26;RUMAH TANGGA D;1;Gol. II;70
2023;JULI;RUTE: A130;31;NIAGA KECIL;67;Gol. III;901
2023;JULI;RUTE: A130;32;INSTANSI PEMERINTAH;2;Gol. III;2
2023;JULI;RUTE: A131;21;RUMAH TANGGA A;4;Gol. II;44
2023;JULI;RUTE: A131;24;RUMAH TANGGA B;2;Gol. II;13
2023;JULI;RUTE: A131;31;NIAGA KECIL;3;Gol. III;12
2023;JULI;RUTE: A132;21;RUMAH TANGGA A;4;Gol. II;43
2023;JULI;RUTE: A132;24;RUMAH TANGGA B;3;Gol. II;67
2023;JULI;RUTE: A132;25;RUMAH TANGGA C;1;Gol. II;13
2023;JULI;RUTE: A132;31;NIAGA KECIL;2;Gol. III;13
2023;JULI;RUTE: A133;21;RUMAH TANGGA A;11;Gol. II;175
2023;JULI;RUTE: A133;24;RUMAH TANGGA B;7;Gol. II;92
2023;JULI;RUTE: A134;21;RUMAH TANGGA A;12;Gol. II;162
2023;JULI;RUTE: A134;24;RUMAH TANGGA B;1;Gol. II;0
2023;JULI;RUTE: A135;21;RUMAH TANGGA A;6;Gol. II;50
2023;JULI;RUTE: A135;24;RUMAH TANGGA B;2;Gol. II;34
2023;JULI;RUTE: A136;21;RUMAH TANGGA A;6;Gol. II;30
2023;JULI;RUTE: A136;24;RUMAH TANGGA B;7;Gol. II;37
2023;JULI;RUTE: A137;21;RUMAH TANGGA A;20;Gol. II;426
2023;JULI;RUTE: A137;24;RUMAH TANGGA B;2;Gol. II;82
2023;JULI;RUTE: A138;24;RUMAH TANGGA B;73;Gol. II;984
2023;JULI;RUTE: A139;13;RUMAH IBADAH;1;Gol. I;0
2023;JULI;RUTE: A139;21;RUMAH TANGGA A;51;Gol. II;446
2023;JULI;RUTE: A139;22;YAYASAN SOSIAL;1;Gol. I;10
2023;JULI;RUTE: A139;24;RUMAH TANGGA B;22;Gol. II;332
2023;JULI;RUTE: A139;32;INSTANSI PEMERINTAH;1;Gol. III;0
2023;JULI;RUTE: A140;21;RUMAH TANGGA A;1;Gol. II;0
2023;JULI;RUTE: A140;24;RUMAH TANGGA B;77;Gol. II;996
2023;JULI;RUTE: A140;31;NIAGA KECIL;2;Gol. III;4
2023;JULI;RUTE: A141;21;RUMAH TANGGA A;3;Gol. II;25
2023;JULI;RUTE: A141;24;RUMAH TANGGA B;134;Gol. II;1641
2023;JULI;RUTE: A141;31;NIAGA KECIL;3;Gol. III;28
2023;JULI;RUTE: A142;13;RUMAH IBADAH;1;Gol. I;22
2023;JULI;RUTE: A142;15;SEKOLAH NEGERI;1;Gol. III;136
